ID,sentimiento
65993,negativo
65994,positivo
65995,positivo
65996,positivo
65997,negativo
65998,negativo
65999,positivo
66000,negativo
66001,negativo
66002,negativo
66003,negativo
66004,positivo
66005,negativo
66006,negativo
66007,negativo
66008,negativo
66009,negativo
66010,positivo
66011,negativo
66012,positivo
66013,negativo
66014,positivo
66015,negativo
66016,positivo
66017,negativo
66018,negativo
66019,positivo
66020,negativo
66021,positivo
66022,negativo
66023,positivo
66024,positivo
66025,negativo
66026,positivo
66027,negativo
66028,positivo
66029,positivo
66030,negativo
66031,negativo
66032,positivo
66033,positivo
66034,positivo
66035,negativo
66036,negativo
66037,positivo
66038,positivo
66039,positivo
66040,negativo
66041,positivo
66042,positivo
66043,negativo
66044,negativo
66045,negativo
66046,positivo
66047,negativo
66048,negativo
66049,positivo
66050,positivo
66051,negativo
66052,negativo
66053,positivo
66054,negativo
66055,positivo
66056,negativo
66057,negativo
66058,positivo
66059,negativo
66060,negativo
66061,positivo
66062,positivo
66063,negativo
66064,negativo
66065,positivo
66066,positivo
66067,negativo
66068,negativo
66069,positivo
66070,negativo
66071,positivo
66072,negativo
66073,negativo
66074,positivo
66075,positivo
66076,positivo
66077,negativo
66078,positivo
66079,positivo
66080,negativo
66081,negativo
66082,positivo
66083,positivo
66084,negativo
66085,negativo
66086,positivo
66087,negativo
66088,negativo
66089,negativo
66090,positivo
66091,negativo
66092,positivo
66093,negativo
66094,negativo
66095,positivo
66096,positivo
66097,negativo
66098,positivo
66099,positivo
66100,negativo
66101,positivo
66102,negativo
66103,positivo
66104,negativo
66105,negativo
66106,negativo
66107,positivo
66108,negativo
66109,positivo
66110,negativo
66111,positivo
66112,negativo
66113,positivo
66114,negativo
66115,positivo
66116,positivo
66117,negativo
66118,positivo
66119,positivo
66120,negativo
66121,negativo
66122,positivo
66123,negativo
66124,negativo
66125,positivo
66126,positivo
66127,positivo
66128,negativo
66129,negativo
66130,positivo
66131,negativo
66132,negativo
66133,positivo
66134,negativo
66135,negativo
66136,negativo
66137,negativo
66138,positivo
66139,negativo
66140,negativo
66141,negativo
66142,positivo
66143,positivo
66144,positivo
66145,positivo
66146,negativo
66147,positivo
66148,negativo
66149,positivo
66150,positivo
66151,negativo
66152,positivo
66153,negativo
66154,negativo
66155,negativo
66156,positivo
66157,negativo
66158,negativo
66159,negativo
66160,positivo
66161,negativo
66162,negativo
66163,negativo
66164,positivo
66165,negativo
66166,positivo
66167,negativo
66168,positivo
66169,positivo
66170,positivo
66171,positivo
66172,positivo
66173,negativo
66174,negativo
66175,negativo
66176,positivo
66177,negativo
66178,positivo
66179,negativo
66180,positivo
66181,positivo
66182,positivo
66183,negativo
66184,positivo
66185,negativo
66186,negativo
66187,positivo
66188,negativo
66189,negativo
66190,positivo
66191,negativo
66192,positivo
66193,negativo
66194,negativo
66195,positivo
66196,negativo
66197,negativo
66198,negativo
66199,negativo
66200,negativo
66201,positivo
66202,negativo
66203,negativo
66204,negativo
66205,negativo
66206,positivo
66207,negativo
66208,negativo
66209,positivo
66210,negativo
66211,negativo
66212,negativo
66213,positivo
66214,negativo
66215,positivo
66216,negativo
66217,negativo
66218,negativo
66219,positivo
66220,positivo
66221,negativo
66222,negativo
66223,negativo
66224,negativo
66225,positivo
66226,negativo
66227,positivo
66228,negativo
66229,negativo
66230,positivo
66231,positivo
66232,negativo
66233,positivo
66234,positivo
66235,negativo
66236,positivo
66237,negativo
66238,negativo
66239,negativo
66240,negativo
66241,negativo
66242,positivo
66243,negativo
66244,negativo
66245,negativo
66246,negativo
66247,positivo
66248,negativo
66249,positivo
66250,negativo
66251,negativo
66252,positivo
66253,positivo
66254,negativo
66255,positivo
66256,negativo
66257,positivo
66258,negativo
66259,negativo
66260,negativo
66261,positivo
66262,negativo
66263,positivo
66264,negativo
66265,negativo
66266,negativo
66267,negativo
66268,positivo
66269,negativo
66270,negativo
66271,positivo
66272,positivo
66273,positivo
66274,negativo
66275,positivo
66276,negativo
66277,positivo
66278,negativo
66279,positivo
66280,negativo
66281,positivo
66282,negativo
66283,positivo
66284,negativo
66285,positivo
66286,positivo
66287,negativo
66288,negativo
66289,negativo
66290,positivo
66291,positivo
66292,negativo
66293,positivo
66294,negativo
66295,negativo
66296,positivo
66297,positivo
66298,positivo
66299,positivo
66300,positivo
66301,positivo
66302,positivo
66303,positivo
66304,negativo
66305,positivo
66306,positivo
66307,positivo
66308,positivo
66309,positivo
66310,negativo
66311,positivo
66312,negativo
66313,positivo
66314,positivo
66315,negativo
66316,positivo
66317,positivo
66318,negativo
66319,positivo
66320,negativo
66321,positivo
66322,negativo
66323,negativo
66324,negativo
66325,negativo
66326,positivo
66327,negativo
66328,positivo
66329,positivo
66330,positivo
66331,negativo
66332,positivo
66333,positivo
66334,positivo
66335,negativo
66336,negativo
66337,negativo
66338,positivo
66339,positivo
66340,positivo
66341,positivo
66342,negativo
66343,negativo
66344,negativo
66345,negativo
66346,negativo
66347,positivo
66348,positivo
66349,negativo
66350,positivo
66351,positivo
66352,positivo
66353,negativo
66354,negativo
66355,negativo
66356,negativo
66357,positivo
66358,negativo
66359,positivo
66360,negativo
66361,negativo
66362,positivo
66363,positivo
66364,negativo
66365,positivo
66366,negativo
66367,negativo
66368,positivo
66369,positivo
66370,positivo
66371,positivo
66372,negativo
66373,positivo
66374,positivo
66375,positivo
66376,negativo
66377,positivo
66378,negativo
66379,negativo
66380,positivo
66381,negativo
66382,positivo
66383,negativo
66384,positivo
66385,negativo
66386,negativo
66387,negativo
66388,negativo
66389,positivo
66390,negativo
66391,positivo
66392,negativo
66393,negativo
66394,negativo
66395,positivo
66396,positivo
66397,positivo
66398,negativo
66399,negativo
66400,negativo
66401,negativo
66402,positivo
66403,negativo
66404,negativo
66405,negativo
66406,negativo
66407,negativo
66408,positivo
66409,positivo
66410,negativo
66411,negativo
66412,positivo
66413,positivo
66414,negativo
66415,negativo
66416,negativo
66417,negativo
66418,negativo
66419,negativo
66420,negativo
66421,positivo
66422,negativo
66423,negativo
66424,negativo
66425,positivo
66426,negativo
66427,positivo
66428,negativo
66429,positivo
66430,positivo
66431,negativo
66432,negativo
66433,negativo
66434,positivo
66435,positivo
66436,negativo
66437,negativo
66438,negativo
66439,negativo
66440,negativo
66441,negativo
66442,negativo
66443,positivo
66444,positivo
66445,negativo
66446,negativo
66447,positivo
66448,negativo
66449,negativo
66450,negativo
66451,negativo
66452,negativo
66453,negativo
66454,negativo
66455,negativo
66456,negativo
66457,negativo
66458,negativo
66459,positivo
66460,positivo
66461,negativo
66462,negativo
66463,negativo
66464,negativo
66465,positivo
66466,negativo
66467,positivo
66468,positivo
66469,positivo
66470,negativo
66471,negativo
66472,positivo
66473,positivo
66474,negativo
66475,negativo
66476,negativo
66477,negativo
66478,positivo
66479,negativo
66480,positivo
66481,negativo
66482,negativo
66483,negativo
66484,negativo
66485,positivo
66486,positivo
66487,negativo
66488,negativo
66489,negativo
66490,negativo
66491,negativo
66492,positivo
66493,negativo
66494,negativo
66495,negativo
66496,negativo
66497,negativo
66498,negativo
66499,negativo
66500,negativo
66501,negativo
66502,positivo
66503,negativo
66504,negativo
66505,negativo
66506,negativo
66507,negativo
66508,negativo
66509,negativo
66510,negativo
66511,negativo
66512,positivo
66513,positivo
66514,positivo
66515,positivo
66516,positivo
66517,negativo
66518,positivo
66519,negativo
66520,negativo
66521,negativo
66522,negativo
66523,positivo
66524,negativo
66525,positivo
66526,positivo
66527,positivo
66528,positivo
66529,positivo
66530,negativo
66531,positivo
66532,negativo
66533,positivo
66534,positivo
66535,positivo
66536,positivo
66537,positivo
66538,negativo
66539,negativo
66540,negativo
66541,negativo
66542,negativo
66543,positivo
66544,negativo
66545,positivo
66546,negativo
66547,positivo
66548,negativo
66549,positivo
66550,positivo
66551,negativo
66552,positivo
66553,negativo
66554,negativo
66555,negativo
66556,positivo
66557,positivo
66558,positivo
66559,positivo
66560,negativo
66561,positivo
66562,negativo
66563,positivo
66564,positivo
66565,negativo
66566,negativo
66567,negativo
66568,negativo
66569,positivo
66570,negativo
66571,negativo
66572,negativo
66573,negativo
66574,positivo
66575,negativo
66576,negativo
66577,negativo
66578,negativo
66579,negativo
66580,negativo
66581,negativo
66582,negativo
66583,positivo
66584,negativo
66585,positivo
66586,positivo
66587,positivo
66588,positivo
66589,negativo
66590,negativo
66591,positivo
66592,negativo
66593,positivo
66594,negativo
66595,negativo
66596,negativo
66597,positivo
66598,positivo
66599,negativo
66600,negativo
66601,negativo
66602,negativo
66603,negativo
66604,negativo
66605,negativo
66606,negativo
66607,negativo
66608,negativo
66609,negativo
66610,negativo
66611,negativo
66612,negativo
66613,positivo
66614,negativo
66615,negativo
66616,positivo
66617,positivo
66618,negativo
66619,negativo
66620,negativo
66621,negativo
66622,positivo
66623,positivo
66624,positivo
66625,negativo
66626,negativo
66627,positivo
66628,negativo
66629,positivo
66630,negativo
66631,positivo
66632,positivo
66633,negativo
66634,positivo
66635,positivo
66636,positivo
66637,positivo
66638,positivo
66639,positivo
66640,positivo
66641,negativo
66642,positivo
66643,negativo
66644,negativo
66645,positivo
66646,positivo
66647,positivo
66648,negativo
66649,negativo
66650,negativo
66651,negativo
66652,negativo
66653,negativo
66654,negativo
66655,negativo
66656,positivo
66657,positivo
66658,positivo
66659,negativo
66660,positivo
66661,negativo
66662,negativo
66663,negativo
66664,positivo
66665,negativo
66666,positivo
66667,negativo
66668,negativo
66669,negativo
66670,negativo
66671,positivo
66672,negativo
66673,negativo
66674,positivo
66675,positivo
66676,positivo
66677,negativo
66678,positivo
66679,negativo
66680,negativo
66681,positivo
66682,positivo
66683,positivo
66684,negativo
66685,negativo
66686,negativo
66687,positivo
66688,negativo
66689,negativo
66690,positivo
66691,negativo
66692,negativo
66693,negativo
66694,negativo
66695,positivo
66696,positivo
66697,negativo
66698,negativo
66699,positivo
66700,negativo
66701,positivo
66702,negativo
66703,positivo
66704,negativo
66705,positivo
66706,positivo
66707,positivo
66708,positivo
66709,negativo
66710,negativo
66711,positivo
66712,negativo
66713,positivo
66714,positivo
66715,negativo
66716,positivo
66717,positivo
66718,positivo
66719,positivo
66720,negativo
66721,positivo
66722,negativo
66723,negativo
66724,positivo
66725,positivo
66726,positivo
66727,positivo
66728,negativo
66729,positivo
66730,positivo
66731,positivo
66732,negativo
66733,negativo
66734,positivo
66735,negativo
66736,positivo
66737,negativo
66738,negativo
66739,negativo
66740,negativo
66741,negativo
66742,positivo
66743,positivo
66744,negativo
66745,positivo
66746,positivo
66747,negativo
66748,positivo
66749,negativo
66750,negativo
66751,positivo
66752,positivo
66753,negativo
66754,positivo
66755,negativo
66756,positivo
66757,positivo
66758,negativo
66759,negativo
66760,negativo
66761,negativo
66762,negativo
66763,negativo
66764,negativo
66765,positivo
66766,negativo
66767,negativo
66768,positivo
66769,positivo
66770,negativo
66771,negativo
66772,positivo
66773,negativo
66774,negativo
66775,negativo
66776,positivo
66777,positivo
66778,positivo
66779,negativo
66780,positivo
66781,negativo
66782,positivo
66783,negativo
66784,positivo
66785,negativo
66786,negativo
66787,negativo
66788,positivo
66789,negativo
66790,positivo
66791,negativo
66792,positivo
66793,negativo
66794,positivo
66795,negativo
66796,negativo
66797,positivo
66798,positivo
66799,negativo
66800,negativo
66801,negativo
66802,negativo
66803,positivo
66804,negativo
66805,positivo
66806,positivo
66807,positivo
66808,positivo
66809,negativo
66810,positivo
66811,negativo
66812,positivo
66813,negativo
66814,positivo
66815,negativo
66816,positivo
66817,negativo
66818,positivo
66819,positivo
66820,negativo
66821,positivo
66822,negativo
66823,positivo
66824,negativo
66825,negativo
66826,negativo
66827,positivo
66828,negativo
66829,negativo
66830,negativo
66831,positivo
66832,positivo
66833,negativo
66834,positivo
66835,negativo
66836,negativo
66837,negativo
66838,negativo
66839,negativo
66840,negativo
66841,positivo
66842,positivo
66843,negativo
66844,positivo
66845,negativo
66846,negativo
66847,negativo
66848,positivo
66849,negativo
66850,negativo
66851,positivo
66852,positivo
66853,positivo
66854,negativo
66855,positivo
66856,positivo
66857,positivo
66858,negativo
66859,positivo
66860,negativo
66861,negativo
66862,positivo
66863,positivo
66864,negativo
66865,negativo
66866,negativo
66867,positivo
66868,negativo
66869,negativo
66870,positivo
66871,negativo
66872,negativo
66873,positivo
66874,positivo
66875,negativo
66876,positivo
66877,negativo
66878,positivo
66879,positivo
66880,negativo
66881,negativo
66882,negativo
66883,negativo
66884,negativo
66885,negativo
66886,negativo
66887,negativo
66888,negativo
66889,negativo
66890,negativo
66891,negativo
66892,negativo
66893,negativo
66894,positivo
66895,positivo
66896,negativo
66897,negativo
66898,negativo
66899,positivo
66900,negativo
66901,negativo
66902,negativo
66903,positivo
66904,negativo
66905,positivo
66906,positivo
66907,positivo
66908,negativo
66909,negativo
66910,positivo
66911,negativo
66912,positivo
66913,negativo
66914,positivo
66915,negativo
66916,positivo
66917,negativo
66918,negativo
66919,positivo
66920,positivo
66921,positivo
66922,positivo
66923,negativo
66924,positivo
66925,positivo
66926,positivo
66927,positivo
66928,negativo
66929,positivo
66930,negativo
66931,negativo
66932,negativo
66933,positivo
66934,positivo
66935,positivo
66936,negativo
66937,positivo
66938,negativo
66939,positivo
66940,positivo
66941,negativo
66942,negativo
66943,negativo
66944,positivo
66945,negativo
66946,positivo
66947,negativo
66948,positivo
66949,positivo
66950,positivo
66951,negativo
66952,positivo
66953,negativo
66954,positivo
66955,positivo
66956,positivo
66957,negativo
66958,negativo
66959,negativo
66960,negativo
66961,positivo
66962,negativo
66963,positivo
66964,negativo
66965,positivo
66966,negativo
66967,positivo
66968,negativo
66969,negativo
66970,negativo
66971,positivo
66972,negativo
66973,positivo
66974,negativo
66975,positivo
66976,negativo
66977,positivo
66978,positivo
66979,positivo
66980,negativo
66981,negativo
66982,negativo
66983,positivo
66984,negativo
66985,negativo
66986,negativo
66987,positivo
66988,positivo
66989,negativo
66990,positivo
66991,positivo
66992,positivo
66993,positivo
66994,positivo
66995,positivo
66996,negativo
66997,negativo
66998,negativo
66999,positivo
67000,positivo
67001,positivo
67002,negativo
67003,negativo
67004,negativo
67005,negativo
67006,negativo
67007,positivo
67008,negativo
67009,negativo
67010,negativo
67011,negativo
67012,negativo
67013,negativo
67014,positivo
67015,positivo
67016,negativo
67017,negativo
67018,negativo
67019,negativo
67020,negativo
67021,negativo
67022,positivo
67023,negativo
67024,positivo
67025,negativo
67026,negativo
67027,negativo
67028,negativo
67029,negativo
67030,positivo
67031,negativo
67032,negativo
67033,positivo
67034,positivo
67035,negativo
67036,positivo
67037,positivo
67038,negativo
67039,negativo
67040,negativo
67041,positivo
67042,positivo
67043,negativo
67044,negativo
67045,positivo
67046,negativo
67047,positivo
67048,positivo
67049,negativo
67050,negativo
67051,positivo
67052,positivo
67053,positivo
67054,negativo
67055,positivo
67056,negativo
67057,negativo
67058,positivo
67059,positivo
67060,negativo
67061,positivo
67062,negativo
67063,negativo
67064,positivo
67065,positivo
67066,negativo
67067,negativo
67068,negativo
67069,positivo
67070,positivo
67071,positivo
67072,positivo
67073,positivo
67074,positivo
67075,positivo
67076,negativo
67077,negativo
67078,positivo
67079,positivo
67080,negativo
67081,negativo
67082,negativo
67083,negativo
67084,positivo
67085,negativo
67086,negativo
67087,negativo
67088,positivo
67089,positivo
67090,negativo
67091,negativo
67092,negativo
67093,positivo
67094,positivo
67095,positivo
67096,negativo
67097,negativo
67098,negativo
67099,positivo
67100,negativo
67101,negativo
67102,negativo
67103,positivo
67104,negativo
67105,positivo
67106,negativo
67107,negativo
67108,positivo
67109,negativo
67110,positivo
67111,positivo
67112,negativo
67113,positivo
67114,positivo
67115,positivo
67116,positivo
67117,negativo
67118,negativo
67119,negativo
67120,positivo
67121,positivo
67122,positivo
67123,negativo
67124,positivo
67125,negativo
67126,positivo
67127,positivo
67128,positivo
67129,positivo
67130,positivo
67131,negativo
67132,positivo
67133,positivo
67134,negativo
67135,positivo
67136,positivo
67137,negativo
67138,negativo
67139,negativo
67140,positivo
67141,positivo
67142,negativo
67143,positivo
67144,positivo
67145,positivo
67146,negativo
67147,positivo
67148,positivo
67149,negativo
67150,negativo
67151,positivo
67152,positivo
67153,positivo
67154,positivo
67155,positivo
67156,negativo
67157,negativo
67158,positivo
67159,positivo
67160,negativo
67161,negativo
67162,positivo
67163,negativo
67164,positivo
67165,positivo
67166,positivo
67167,negativo
67168,positivo
67169,negativo
67170,negativo
67171,positivo
67172,positivo
67173,negativo
67174,positivo
67175,negativo
67176,positivo
67177,positivo
67178,positivo
67179,positivo
67180,positivo
67181,positivo
67182,negativo
67183,positivo
67184,positivo
67185,positivo
67186,positivo
67187,negativo
67188,positivo
67189,positivo
67190,positivo
67191,positivo
67192,positivo
67193,positivo
67194,negativo
67195,positivo
67196,positivo
67197,negativo
67198,positivo
67199,positivo
67200,positivo
67201,positivo
67202,positivo
67203,positivo
67204,negativo
67205,positivo
67206,positivo
67207,positivo
67208,positivo
67209,positivo
67210,negativo
67211,positivo
67212,negativo
67213,positivo
67214,negativo
67215,positivo
67216,positivo
67217,positivo
67218,positivo
67219,negativo
67220,negativo
67221,positivo
67222,positivo
67223,negativo
67224,positivo
67225,negativo
67226,negativo
67227,negativo
67228,negativo
67229,negativo
67230,negativo
67231,negativo
67232,positivo
67233,positivo
67234,negativo
67235,positivo
67236,negativo
67237,positivo
67238,positivo
67239,negativo
67240,negativo
67241,negativo
67242,positivo
67243,positivo
67244,positivo
67245,positivo
67246,positivo
67247,positivo
67248,positivo
67249,negativo
67250,positivo
67251,positivo
67252,negativo
67253,negativo
67254,negativo
67255,negativo
67256,negativo
67257,negativo
67258,negativo
67259,negativo
67260,negativo
67261,negativo
67262,negativo
67263,negativo
67264,negativo
67265,negativo
67266,positivo
67267,negativo
67268,positivo
67269,negativo
67270,negativo
67271,negativo
67272,negativo
67273,negativo
67274,negativo
67275,negativo
67276,negativo
67277,negativo
67278,positivo
67279,negativo
67280,negativo
67281,negativo
67282,positivo
67283,positivo
67284,negativo
67285,positivo
67286,negativo
67287,negativo
67288,positivo
67289,negativo
67290,negativo
67291,positivo
67292,positivo
67293,positivo
67294,positivo
67295,positivo
67296,negativo
67297,positivo
67298,positivo
67299,negativo
67300,positivo
67301,positivo
67302,positivo
67303,negativo
67304,negativo
67305,negativo
67306,positivo
67307,negativo
67308,negativo
67309,positivo
67310,negativo
67311,positivo
67312,positivo
67313,positivo
67314,negativo
67315,positivo
67316,negativo
67317,negativo
67318,negativo
67319,negativo
67320,negativo
67321,positivo
67322,negativo
67323,negativo
67324,negativo
67325,negativo
67326,negativo
67327,positivo
67328,negativo
67329,negativo
67330,negativo
67331,negativo
67332,negativo
67333,positivo
67334,negativo
67335,negativo
67336,negativo
67337,negativo
67338,negativo
67339,negativo
67340,negativo
67341,negativo
67342,negativo
67343,negativo
67344,positivo
67345,positivo
67346,positivo
67347,positivo
67348,positivo
67349,positivo
67350,negativo
67351,positivo
67352,positivo
67353,negativo
67354,positivo
67355,negativo
67356,negativo
67357,negativo
67358,negativo
67359,positivo
67360,negativo
67361,negativo
67362,negativo
67363,positivo
67364,positivo
67365,negativo
67366,positivo
67367,negativo
67368,negativo
67369,negativo
67370,negativo
67371,positivo
67372,negativo
67373,negativo
67374,positivo
67375,negativo
67376,positivo
67377,positivo
67378,positivo
67379,negativo
67380,positivo
67381,positivo
67382,positivo
67383,positivo
67384,positivo
67385,positivo
67386,positivo
67387,positivo
67388,negativo
67389,positivo
67390,negativo
67391,negativo
67392,negativo
67393,positivo
67394,negativo
67395,positivo
67396,negativo
67397,negativo
67398,positivo
67399,positivo
67400,positivo
67401,positivo
67402,negativo
67403,positivo
67404,positivo
67405,positivo
67406,negativo
67407,negativo
67408,negativo
67409,positivo
67410,negativo
67411,negativo
67412,positivo
67413,positivo
67414,negativo
67415,positivo
67416,negativo
67417,negativo
67418,negativo
67419,positivo
67420,negativo
67421,positivo
67422,negativo
67423,positivo
67424,negativo
67425,positivo
67426,positivo
67427,positivo
67428,negativo
67429,negativo
67430,positivo
67431,negativo
67432,negativo
67433,positivo
67434,positivo
67435,positivo
67436,positivo
67437,negativo
67438,negativo
67439,negativo
67440,negativo
67441,positivo
67442,negativo
67443,positivo
67444,positivo
67445,positivo
67446,positivo
67447,positivo
67448,positivo
67449,negativo
67450,negativo
67451,negativo
67452,negativo
67453,positivo
67454,positivo
67455,positivo
67456,positivo
67457,positivo
67458,positivo
67459,positivo
67460,positivo
67461,negativo
67462,positivo
67463,positivo
67464,positivo
67465,positivo
67466,negativo
67467,positivo
67468,negativo
67469,positivo
67470,positivo
67471,negativo
67472,negativo
67473,negativo
67474,negativo
67475,negativo
67476,positivo
67477,negativo
67478,negativo
67479,positivo
67480,positivo
67481,positivo
67482,positivo
67483,positivo
67484,positivo
67485,negativo
67486,negativo
67487,negativo
67488,positivo
67489,positivo
67490,negativo
67491,negativo
67492,positivo
67493,negativo
67494,negativo
67495,negativo
67496,negativo
67497,positivo
67498,positivo
67499,positivo
67500,negativo
67501,negativo
67502,negativo
67503,negativo
67504,negativo
67505,negativo
67506,negativo
67507,positivo
67508,positivo
67509,positivo
67510,positivo
67511,positivo
67512,negativo
67513,negativo
67514,negativo
67515,negativo
67516,positivo
67517,negativo
67518,positivo
67519,negativo
67520,negativo
67521,positivo
67522,positivo
67523,negativo
67524,positivo
67525,negativo
67526,positivo
67527,positivo
67528,positivo
67529,positivo
67530,negativo
67531,negativo
67532,negativo
67533,positivo
67534,negativo
67535,negativo
67536,positivo
67537,negativo
67538,positivo
67539,negativo
67540,positivo
67541,negativo
67542,positivo
67543,positivo
67544,negativo
67545,positivo
67546,negativo
67547,negativo
67548,positivo
67549,negativo
67550,negativo
67551,positivo
67552,positivo
67553,negativo
67554,positivo
67555,positivo
67556,negativo
67557,positivo
67558,positivo
67559,positivo
67560,positivo
67561,negativo
67562,positivo
67563,positivo
67564,negativo
67565,positivo
67566,negativo
67567,negativo
67568,negativo
67569,positivo
67570,negativo
67571,positivo
67572,positivo
67573,negativo
67574,positivo
67575,negativo
67576,positivo
67577,positivo
67578,negativo
67579,negativo
67580,positivo
67581,positivo
67582,negativo
67583,positivo
67584,positivo
67585,positivo
67586,positivo
67587,negativo
67588,positivo
67589,positivo
67590,positivo
67591,positivo
67592,positivo
67593,negativo
67594,positivo
67595,negativo
67596,positivo
67597,positivo
67598,positivo
67599,positivo
67600,negativo
67601,negativo
67602,positivo
67603,negativo
67604,positivo
67605,positivo
67606,negativo
67607,negativo
67608,positivo
67609,positivo
67610,positivo
67611,negativo
67612,positivo
67613,positivo
67614,positivo
67615,positivo
67616,negativo
67617,positivo
67618,positivo
67619,positivo
67620,negativo
67621,negativo
67622,positivo
67623,negativo
67624,positivo
67625,negativo
67626,positivo
67627,positivo
67628,positivo
67629,negativo
67630,negativo
67631,positivo
67632,positivo
67633,positivo
67634,positivo
67635,positivo
67636,negativo
67637,positivo
67638,negativo
67639,positivo
67640,positivo
67641,negativo
67642,positivo
67643,negativo
67644,positivo
67645,negativo
67646,negativo
67647,positivo
67648,negativo
67649,positivo
67650,positivo
67651,positivo
67652,negativo
67653,negativo
67654,negativo
67655,negativo
67656,positivo
67657,positivo
67658,negativo
67659,positivo
67660,positivo
67661,negativo
67662,positivo
67663,negativo
67664,positivo
67665,positivo
67666,positivo
67667,positivo
67668,positivo
67669,negativo
67670,positivo
67671,positivo
67672,positivo
67673,negativo
67674,negativo
67675,positivo
67676,positivo
67677,negativo
67678,negativo
67679,negativo
67680,positivo
67681,positivo
67682,positivo
67683,negativo
67684,positivo
67685,positivo
67686,positivo
67687,negativo
67688,positivo
67689,positivo
67690,positivo
67691,positivo
67692,positivo
67693,positivo
67694,negativo
67695,negativo
67696,negativo
67697,negativo
67698,negativo
67699,positivo
67700,positivo
67701,positivo
67702,negativo
67703,positivo
67704,negativo
67705,negativo
67706,negativo
67707,negativo
67708,positivo
67709,positivo
67710,positivo
67711,positivo
67712,positivo
67713,positivo
67714,positivo
67715,negativo
67716,negativo
67717,positivo
67718,negativo
67719,negativo
67720,negativo
67721,positivo
67722,negativo
67723,negativo
67724,positivo
67725,positivo
67726,negativo
67727,negativo
67728,negativo
67729,positivo
67730,positivo
67731,positivo
67732,negativo
67733,positivo
67734,positivo
67735,positivo
67736,positivo
67737,negativo
67738,positivo
67739,positivo
67740,positivo
67741,positivo
67742,negativo
67743,positivo
67744,negativo
67745,positivo
67746,negativo
67747,positivo
67748,positivo
67749,negativo
67750,negativo
67751,negativo
67752,negativo
67753,positivo
67754,positivo
67755,negativo
67756,positivo
67757,negativo
67758,negativo
67759,positivo
67760,positivo
67761,positivo
67762,positivo
67763,negativo
67764,negativo
67765,positivo
67766,positivo
67767,negativo
67768,positivo
67769,positivo
67770,positivo
67771,positivo
67772,negativo
67773,positivo
67774,positivo
67775,negativo
67776,negativo
67777,positivo
67778,negativo
67779,positivo
67780,negativo
67781,positivo
67782,negativo
67783,negativo
67784,positivo
67785,positivo
67786,positivo
67787,positivo
67788,negativo
67789,positivo
67790,negativo
67791,positivo
67792,positivo
67793,negativo
67794,negativo
67795,positivo
67796,positivo
67797,positivo
67798,positivo
67799,positivo
67800,positivo
67801,positivo
67802,negativo
67803,positivo
67804,positivo
67805,negativo
67806,negativo
67807,positivo
67808,positivo
67809,negativo
67810,negativo
67811,positivo
67812,negativo
67813,positivo
67814,positivo
67815,negativo
67816,positivo
67817,positivo
67818,negativo
67819,positivo
67820,positivo
67821,negativo
67822,negativo
67823,negativo
67824,positivo
67825,positivo
67826,negativo
67827,negativo
67828,negativo
67829,negativo
67830,positivo
67831,positivo
67832,negativo
67833,negativo
67834,positivo
67835,positivo
67836,positivo
67837,positivo
67838,positivo
67839,positivo
67840,positivo
67841,positivo
67842,negativo
67843,positivo
67844,positivo
67845,negativo
67846,negativo
67847,negativo
67848,positivo
67849,positivo
67850,positivo
67851,positivo
67852,negativo
67853,positivo
67854,negativo
67855,negativo
67856,negativo
67857,positivo
67858,positivo
67859,negativo
67860,positivo
67861,positivo
67862,positivo
67863,positivo
67864,positivo
67865,positivo
67866,negativo
67867,positivo
67868,positivo
67869,positivo
67870,negativo
67871,negativo
67872,negativo
67873,negativo
67874,negativo
67875,positivo
67876,negativo
67877,negativo
67878,positivo
67879,positivo
67880,negativo
67881,negativo
67882,negativo
67883,positivo
67884,negativo
67885,negativo
67886,negativo
67887,positivo
67888,negativo
67889,negativo
67890,negativo
67891,positivo
67892,negativo
67893,negativo
67894,negativo
67895,negativo
67896,positivo
67897,positivo
67898,negativo
67899,positivo
67900,positivo
67901,positivo
67902,positivo
67903,negativo
67904,negativo
67905,negativo
67906,positivo
67907,negativo
67908,negativo
67909,positivo
67910,positivo
67911,positivo
67912,positivo
67913,negativo
67914,negativo
67915,positivo
67916,negativo
67917,positivo
67918,negativo
67919,positivo
67920,negativo
67921,negativo
67922,negativo
67923,positivo
67924,positivo
67925,positivo
67926,negativo
67927,positivo
67928,positivo
67929,negativo
67930,positivo
67931,positivo
67932,positivo
67933,negativo
67934,negativo
67935,positivo
67936,positivo
67937,negativo
67938,negativo
67939,positivo
67940,positivo
67941,negativo
67942,positivo
67943,positivo
67944,negativo
67945,positivo
67946,positivo
67947,positivo
67948,negativo
67949,positivo
67950,negativo
67951,positivo
67952,positivo
67953,positivo
67954,negativo
67955,negativo
67956,negativo
67957,negativo
67958,negativo
67959,negativo
67960,negativo
67961,negativo
67962,negativo
67963,negativo
67964,positivo
67965,positivo
67966,negativo
67967,negativo
67968,negativo
67969,positivo
67970,positivo
67971,positivo
67972,positivo
67973,negativo
67974,positivo
67975,positivo
67976,negativo
67977,positivo
67978,positivo
67979,negativo
67980,positivo
67981,negativo
67982,positivo
67983,negativo
67984,negativo
67985,negativo
67986,positivo
67987,positivo
67988,positivo
67989,negativo
67990,negativo
